player,role,role_mantra,team,Prezzo_Consigliato_Cr,NN_FV_Atteso,NN_MV_Atteso,NN_Rischio_Std,Prob_Bonus_Ge_8_%,Prob_Picco_Ge_10_%,Clean_Sheet_%,FVM_1000,n_stagioni,mv_media_3y,mfv_media_3y,mv_storica,mfv_storica,mv_std,mv_trend,availability,gol_per_pg,ass_per_pg,amm_per_pg,rig_per_pg,n_seasons_us,xg_media_3y,xa_media_3y,xg_per90,xa_per90,npxg_per90,shots_per90,offensive_index,gf_avg_3y,giorni_infortunio_3y,n_infortuni_3y,infortunio_grave,malus_infortuni,starts_2627,sub_apps_2627,minutes_2627,is_starter_2627,starter_pct_2627,score_composito,score_composito_base,vorp_points,target_price_500,target_price_1000,clearing_price_1000,clearing_price_500,target_flags,prezzo_fair_1000,prezzo_fair_500,surplus_value_cr,predicted_contrib_p10,predicted_contrib_p50,predicted_contrib_p90,contrib_volatility_spread
Gollini,P,Por,ROM,1,0.1,6.0,0.5,0.0,0.0,0.0,1,10.0,2.953,2.167,5.48,4.511,1.829,-0.3549,0.398,0.0,0.0,0.058,0.0,3.0,0.005,0.0,0.001,0.0,0.001,0.048,1.0268,2.203,126,11,0,0.49,0,2,0,False,0.0,0.3323,0.3587,0.0,1,1,1,1,floor_qi;clearing_observed(asta_xlsx),1,1,0,24.6,98.6,192.8,168.2
Ilkhan,C,M;C,TOR,4,0.8,6.0,0.5,0.0,0.0,0.0,8,3.0,3.882,3.958,3.883,3.917,2.746,-0.005,0.303,0.059,0.118,0.118,0.0,2.0,1.59,0.653,0.178,0.097,0.178,1.186,0.9571,1.436,265,4,1,1.0,0,2,23,False,0.0,0.331,0.3894,0.0,4,8,2,1,thin_prior_sample_no_fade;clearing_observed(historical),8,4,6,40.2,104.7,195.4,155.2
Vergara,C,W;T,NAP,10,3.5,6.0,0.5,0.0,0.0,0.0,35,2.0,4.167,4.333,3.125,3.25,3.125,,0.211,,,,,1.0,0.706,0.835,0.102,0.12,0.102,1.44,1.0241,2.173,305,8,1,1.0,0,2,23,False,0.0,0.3271,0.3848,0.0,8,30,17,8,thin_prior_sample_no_fade;team_discount(NAP);clearing_observed(historical),30,8,13,32.5,83.1,185.3,152.8
Raimondo,A,Pc,FRO,9,2.7,6.0,0.5,0.0,0.0,0.0,27,4.0,3.0,3.0,1.5,1.5,2.598,1.8,0.026,,,,,1.0,0.511,0.106,,,,,0.9827,1.718,0,0,0,0.0,2,0,179,True,1.0,0.3222,0.3222,19.4,9,27,3,1,no_prior_data;clearing_observed(historical),27,9,24,59.3,156.8,219.0,159.7
Di Gennaro,P,Por,INT,1,0.1,6.0,0.5,0.0,0.0,0.0,1,3.0,4.083,3.583,4.167,3.833,2.953,-0.25,0.026,,,,,,,,,,,,1.1,3.009,188,4,1,1.0,0,2,0,False,0.0,0.3048,0.3586,0.0,1,1,2,1,floor_qi;clearing_observed(historical),1,1,-1,32.7,97.7,193.7,161.0
Maye,D,Ds;Dc,MON,1,0.1,6.0,0.5,0.0,0.0,0.0,1,8.0,2.773,2.822,4.946,4.928,1.872,-0.4789,0.391,0.032,0.032,0.211,0.0,,,,,,,,0.9337,1.178,164,10,1,0.938,0,1,0,False,0.0,0.3021,0.3516,0.0,1,1,1,1,floor_qi,1,1,0,41.3,97.3,181.8,140.5
Douglas Luiz,C,C,JUV,4,1.5,6.0,0.5,0.0,0.0,0.0,15,2.0,1.957,1.933,2.935,2.9,2.935,,0.395,0.0,0.0,0.133,0.0,1.0,0.687,1.157,0.126,0.212,0.126,1.466,1.0076,1.992,167,9,0,0.649,2,0,169,True,1.0,0.2968,0.3288,0.0,4,15,8,4,thin_prior_sample_no_fade;clearing_observed(historical),15,4,7,46.6,153.3,182.6,136.0
Ramos G.,A,Pc,MIL,27,23.7,6.0,0.5,0.0,0.0,0.0,237,2.0,1.833,1.793,2.75,2.69,2.75,,0.105,,,,,,,,,,,,1.0464,2.419,116,6,1,0.751,2,0,180,True,1.0,0.2951,0.3326,27.9,24,213,225,113,no_prior_data;team_discount(MIL);clearing_observed(historical),213,24,-12,82.0,165.3,196.1,114.1
Lezzerini,P,Por,FIO,1,0.1,6.0,0.5,0.0,0.0,0.0,1,4.0,3.223,2.667,4.855,4.062,2.822,-1.958,0.079,,,,,,,,,,,,1.0124,2.045,140,4,1,0.844,0,2,0,False,0.0,0.292,0.3343,0.0,1,1,1,1,floor_qi,1,1,0,31.8,97.7,193.3,161.5
Liberali,C,T,COM,6,2.1,6.0,0.5,0.0,0.0,0.0,21,2.0,2.0,2.0,3.0,3.0,3.0,,0.026,,,,,,,,,,,,1.0068,1.982,0,0,0,0.0,0,2,19,False,0.0,0.2863,0.2863,0.0,6,21,5,2,thin_prior_sample_no_fade;clearing_observed(historical),21,6,16,34.2,106.1,184.9,150.7
Sherri,P,Por,CAG,1,0.1,6.0,0.5,0.0,0.0,0.0,1,2.0,1.953,1.43,2.93,2.145,2.93,,0.184,,,,,1.0,,0.023,0.0,0.003,0.0,0.0,0.9604,1.472,62,2,1,0.541,0,2,0,False,0.0,0.2769,0.3014,0.0,1,1,2,1,floor_qi;clearing_observed(historical),1,1,-1,31.6,97.7,193.7,162.1
Antov,D,Dc,MON,1,0.2,6.0,0.5,0.0,0.0,0.0,2,3.0,2.703,2.625,3.6,3.5,2.546,-2.69,0.132,,,,,1.0,,0.023,0.0,0.007,0.0,0.0,0.9337,1.178,177,2,1,0.988,0,2,0,False,0.0,0.2744,0.3222,0.0,1,2,2,1,floor_qi,2,1,0,33.2,90.8,190.6,157.4
Vigorito,P,Por,COM,1,0.1,6.0,0.5,0.0,0.0,0.0,1,3.0,0.983,0.667,1.967,1.333,2.781,-2.95,0.132,,,,,1.0,0.371,0.378,0.016,0.017,0.016,0.307,1.0068,1.982,0,0,0,0.0,0,2,0,False,0.0,0.2647,0.2647,0.0,1,1,2,1,floor_qi;clearing_observed(historical),1,1,-1,31.8,89.1,193.3,161.5
Diallo O.,C,W;A,PAR,3,1.2,6.0,0.5,0.0,0.0,0.0,12,2.0,2.333,3.333,3.5,5.0,3.5,,0.026,,,,,3.0,0.816,1.639,0.053,0.071,0.053,0.726,0.9545,1.408,223,5,1,1.0,0,2,15,False,0.0,0.2585,0.3041,0.0,3,12,2,1,no_prior_data;clearing_observed(historical),12,3,10,29.0,91.8,185.3,156.3
Contini,P,Por,NAP,1,0.1,6.0,0.5,0.0,0.0,0.0,1,7.0,1.0,1.0,0.857,0.857,2.1,0.2143,0.026,,,,,,,,,,,,1.0241,2.173,102,8,0,0.397,0,2,0,False,0.0,0.2367,0.2517,0.0,1,1,2,1,floor_qi;team_discount(NAP);clearing_observed(historical),1,1,-1,31.4,90.8,193.3,161.9
El Azzouzi A.,C,M;C,FRO,1,0.1,6.0,0.5,0.0,0.0,0.0,1,3.0,1.018,1.138,2.037,2.277,2.88,-3.055,0.237,,,,,1.0,0.472,0.957,0.082,0.166,0.082,0.346,0.9827,1.718,445,11,1,1.0,0,2,0,False,0.0,0.236,0.2776,0.0,1,1,1,1,floor_qi,1,1,0,33.6,106.1,193.0,159.4
Pinsoglio,P,Por,JUV,1,0.1,6.0,0.5,0.0,0.0,0.0,1,9.0,1.083,1.083,4.056,3.5,2.881,-0.7583,0.026,,,,,,,,,,,,1.0076,1.992,84,3,1,0.627,0,2,0,False,0.0,0.2306,0.2545,0.0,1,1,2,1,floor_qi;clearing_observed(historical),1,1,-1,32.0,97.7,193.3,161.3
Radunovic,P,Por,CAG,1,0.1,6.0,0.5,0.0,0.0,0.0,1,8.0,0.952,0.667,3.046,2.271,3.055,-0.4706,0.092,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.9604,1.472,104,2,1,0.704,0,2,0,False,0.0,0.2299,0.257,0.0,1,1,1,1,floor_qi,1,1,0,32.7,97.7,193.7,161.0
